sample_id,avg_elements,min_elements,max_elements,density_category
1656181767969,108.0,108,108,medium
1656344395791,62.0,62,62,medium
1656313140279,71.0,71,71,medium
1659448552929,229.0,229,229,high
1656003547603,75.0,75,75,medium
1656537499130,75.0,75,75,medium
1655912753115,242.0,242,242,high
1656217428262,95.0,95,95,medium
1656172537532,13.0,13,13,low
1655972919720,248.0,248,248,high
1656558265181,149.0,149,149,medium
1657328979521,313.0,313,313,high
1656269515427,171.0,171,171,high
1657116647130,46.0,46,46,low
1656323875161,95.0,95,95,medium
1658487771920,229.0,229,229,high
1656044895331,48.0,48,48,low
1658590782489,229.0,229,229,high
1657166282413,229.0,229,229,high
1657229627254,313.0,313,313,high
1657354735557,313.0,313,313,high
1656108199369,175.0,175,175,high
1656228638294,123.0,123,123,medium
1657415061214,229.0,229,229,high
1658525793006,313.0,313,313,high
1655898812258,177.0,177,177,high
1657072065849,62.0,62,62,medium
1658507375330,313.0,313,313,high
1658898312022,313.0,313,313,high
1656095585455,59.0,59,59,medium
1658358433710,229.0,229,229,high
1656016462051,41.0,41,41,low
1658456359300,229.0,229,229,high
1657080734184,361.0,361,361,high
1656001385729,6.0,6,6,low
1656556606405,186.0,186,186,high
1655971394255,42.0,42,42,low
1657163423931,313.0,313,313,high
1660221719064,187.0,187,187,high
1657129340660,323.0,323,323,high
1656267183591,304.0,304,304,high
1656102841356,16.0,16,16,low
1657301975363,229.0,229,229,high
1656409469530,75.0,75,75,medium
1657343415879,229.0,229,229,high
1656086590948,78.0,78,78,medium
1656525603078,67.0,67,67,medium
1656331528314,310.0,310,310,high
1655910113726,83.0,83,83,medium
1655975657826,116.0,116,116,medium
1657108402612,585.0,585,585,high
1656169402150,238.0,238,238,high
1656380947900,68.0,68,68,medium
1656540018392,7.0,7,7,low
1656556390472,104.0,104,104,medium
1656177798644,77.0,77,77,medium
1656058067803,47.0,47,47,low
1655939249636,84.0,84,84,medium
1656444443419,304.0,304,304,high
1656150173703,76.0,76,76,medium
1656010709430,75.0,75,75,medium
1657097832091,63.0,51,67,medium
1657311116743,313.0,313,313,high
1655967610293,297.0,297,297,high
1658887230378,229.0,229,229,high
1657222812522,229.0,229,229,high
1656545624513,76.0,76,76,medium
1656587663435,138.0,138,138,medium
1658434604747,229.0,229,229,high
1656413477119,95.0,95,95,medium
1656569817431,112.0,112,112,medium
1657207991262,229.0,229,229,high
1658355418697,229.0,229,229,high
1656310112681,11.0,11,11,low
1657377872361,313.0,313,313,high
1655980139259,81.0,81,81,medium
1656143097318,429.0,429,429,high
1657104686347,253.0,253,253,high
1656031643813,36.0,36,36,low
1655933000049,149.0,149,149,medium
1658376423416,229.0,229,229,high
1657212321995,229.0,229,229,high
1657112992164,125.0,125,125,medium
1657189593132,229.0,229,229,high
1658295833431,229.0,229,229,high
1656500158404,95.0,95,95,medium
1657371863930,229.0,229,229,high
1656373207871,235.0,235,235,high
1657285314571,313.0,313,313,high
1655950386595,35.0,35,35,low
1656006968127,120.0,120,120,medium
1656332563529,114.0,114,114,medium
1656414930867,83.0,83,83,medium
1659023930624,43.0,43,43,low
1658272038325,264.0,264,264,high
1657294387172,229.0,229,229,high
1656395880812,75.0,75,75,medium
1656008574729,8.0,8,8,low
1656432042766,51.0,51,51,medium
1657167413326,79.0,79,79,medium
1658933762860,7.0,7,7,low
1656163532006,183.0,183,183,high
1656259087001,110.0,110,110,medium
1656227300193,156.0,156,156,high
1656041948448,278.0,278,278,high
1657252085352,229.0,229,229,high
1656406894408,75.0,75,75,medium
1657077933964,16.0,16,16,low
1657376249884,229.0,229,229,high
1657116203529,313.0,313,313,high
1657302788232,229.0,229,229,high
1656212185394,54.0,54,54,medium
1656562699087,88.0,88,88,medium
1655961313237,138.0,138,138,medium
1657147931127,128.0,128,128,medium
1656170821280,72.0,72,72,medium
1659703874852,229.0,229,229,high
1659105080868,313.0,313,313,high
1657246165733,229.0,229,229,high
1656183734227,194.0,194,194,high
1656503959374,135.0,135,135,medium
1656244690795,109.0,109,109,medium
1656600971385,157.0,157,157,high
1658581595007,229.0,229,229,high
1657111958909,143.0,143,143,medium
1659098106695,397.0,397,397,high
1656560433690,182.0,182,182,high
1656284353659,24.0,24,24,low
1657215084458,229.0,229,229,high
1655912209123,49.0,49,49,low
1657269741232,229.0,229,229,high
1656057196113,212.0,212,212,high
1656131261788,159.0,159,159,high
1656290566049,24.0,24,24,low
1658446870331,313.0,313,313,high
1656075309937,111.0,111,111,medium
1658587160300,313.0,313,313,high
1656350626117,46.0,46,46,low
1655996840756,8.0,8,8,low
1656594191222,22.0,22,22,low
1656408804530,165.0,165,165,high
1656536663737,33.0,33,33,low
1657222059740,229.0,229,229,high
1656019918511,7.0,7,7,low
1658328959052,283.0,283,283,high
1659338836731,229.0,229,229,high
1656148001043,62.0,62,62,medium
1656564375442,52.0,52,52,medium
1656256178938,49.0,49,49,low
1657194007547,229.0,229,229,high
1655932995483,179.0,179,179,high
1657422541314,229.0,229,229,high
1658923071781,229.0,229,229,high
1656363705269,240.0,240,240,high
1656405994667,113.0,113,113,medium
1657409415943,229.0,229,229,high
1658284915454,7.0,7,7,low
1656253245497,63.0,63,63,medium
1656291957535,98.0,98,98,medium
1660019886937,229.0,229,229,high
1656016032628,175.0,175,175,high
1656185666630,34.0,34,34,low
1656091269859,19.0,19,19,low
1657324274306,229.0,229,229,high
1658676093170,229.0,229,229,high
1657366038062,313.0,313,313,high
1657423590970,313.0,313,313,high
1657291785086,313.0,313,313,high
1658562842872,229.0,229,229,high
1658342244474,231.0,231,231,high
1657108036385,182.0,182,182,high
1655933364254,149.0,149,149,medium
1656055391301,76.0,76,76,medium
1656343978607,139.0,139,139,medium
1656393726310,173.0,173,173,high
1656396502024,131.0,131,131,medium
1656300915248,177.0,177,177,high
1658628486376,229.0,229,229,high
1656284586694,65.0,65,65,medium
1657181079719,229.0,229,229,high
1659841389946,229.0,229,229,high
1657216483127,7.0,7,7,low
1658320931735,229.0,229,229,high
1656318822447,115.0,115,115,medium
1657308435339,229.0,229,229,high
1656292144545,154.0,154,154,high
1656109950424,162.0,162,162,high
1656186993681,8.0,8,8,low
1657381638015,7.0,7,7,low
1656495937336,219.0,219,219,high
1656212070009,222.0,222,222,high
1656119447607,65.0,65,65,medium
1658810663573,229.0,229,229,high
1655907090329,353.0,353,353,high
1656226613577,346.0,346,346,high
1656619922606,9.0,9,9,low
1656223842445,343.0,343,343,high
1655943644282,255.0,255,255,high
1656603933822,144.0,144,144,medium
1655988351625,163.0,163,163,high
1655985976663,404.0,404,404,high
1656475539434,337.0,337,337,high
1656322684060,98.0,98,98,medium
1656436939876,136.0,136,136,medium
1656332786630,264.0,264,264,high
1657122738258,229.0,229,229,high
1657409267174,229.0,229,229,high
1655960631465,499.0,499,499,high
1656352831406,165.0,165,165,high
1655982996908,31.0,31,31,low
1656526319977,96.0,96,96,medium
1656176346392,239.0,239,239,high
1656304779155,193.0,193,193,high
1656162569804,214.0,214,214,high
1656014348831,87.0,87,87,medium
1657162673851,313.0,313,313,high
1655981812838,123.0,123,123,medium
1656410054966,21.0,21,21,low
1656598922381,331.0,331,331,high
1656571254980,80.0,80,80,medium
1656309222921,121.0,121,121,medium
1657427184948,7.0,7,7,low
1656609642799,16.0,16,16,low
1656076247152,9.0,9,9,low
1656079537601,6.0,6,6,low
1656022420345,98.0,98,98,medium
1656168245717,116.0,116,116,medium
1657197362938,229.0,229,229,high
1657120163111,229.0,229,229,high
1656619115857,46.0,46,46,low
1656415057827,243.0,243,243,high
1656082471853,10.0,10,10,low
1655901087449,147.0,147,147,medium
1656366353878,73.0,73,73,medium
1656030829488,271.0,271,271,high
1656193277251,188.0,188,188,high
1656103585164,44.0,44,44,low
1656562227014,294.0,294,294,high
1656544320171,223.0,223,223,high
1656584101617,49.0,49,49,low
1657396050565,229.0,229,229,high
1656564570402,6.0,6,6,low
1658361914324,67.0,67,67,medium
1656229464402,57.0,57,57,medium
1656524697366,366.0,366,366,high
1656094433350,119.0,119,119,medium
1657423743075,229.0,229,229,high
1656372548363,102.0,102,102,medium
1657156641674,169.0,169,169,high
1657083899317,8.0,8,8,low
1656172561642,120.0,120,120,medium
1658296205469,229.0,229,229,high
1655977856683,275.0,275,275,high
1656191285048,124.0,124,124,medium
1656081237791,496.0,496,496,high
1656259657170,147.0,147,147,medium
1656463122302,267.0,267,267,high
1655978826532,65.0,65,65,medium
1656559426805,71.0,71,71,medium
1655929821745,34.0,34,34,low
1656317833468,21.0,21,21,low
1656136152584,10.0,10,10,low
1656420140586,169.0,169,169,high
1656605588036,304.0,304,304,high
1656588472397,207.0,207,207,high
1655997333708,192.0,192,192,high
1656006823202,108.0,108,108,medium
1656426291024,157.0,157,157,high
1655983109699,122.0,122,122,medium
1656380443408,84.0,84,84,medium
1656553655780,38.0,38,38,low
1657339634180,187.0,187,187,high
1656493048511,253.0,253,253,high
1656507870416,112.0,112,112,medium
1658611466330,88.0,88,88,medium
1657119605460,30.0,30,30,low
1657279770149,7.0,7,7,low
1656090174473,118.0,118,118,medium
1656438832707,69.0,69,69,medium
1656189704351,208.0,208,208,high
1655925433876,56.0,56,56,medium
1656110797135,151.0,151,151,high
1656026472236,16.0,16,16,low
1658417763639,43.0,43,43,low
1656083004338,8.0,8,8,low
1656333178254,62.0,62,62,medium
1655982339803,93.0,93,93,medium
1656535447998,43.0,43,43,low
1656285055924,141.0,141,141,medium
1656306794661,46.0,46,46,low
1657106465655,9.0,9,9,low
1655979874556,56.0,56,56,medium
1657248553687,7.0,7,7,low
1656170080908,105.0,105,105,medium
1659446476373,43.0,43,43,low
1655925499215,111.0,111,111,medium
1656388121444,6.0,6,6,low
1656613225347,46.0,46,46,low
1655970698484,8.0,8,8,low
1658268469015,18.0,18,18,low
1656034919532,59.0,59,59,medium
1655968181946,141.0,141,141,medium
1656119149238,163.0,163,163,high
1657093586168,162.0,162,162,high
1656074117684,97.0,97,97,medium
1657083381346,115.0,115,115,medium
1657101269515,57.0,57,57,medium
1656378497832,363.0,363,363,high
1656411592755,97.0,97,97,medium
1656561426490,73.0,73,73,medium
1658511409410,46.0,46,46,low
1657111396524,80.0,80,80,medium
1658493656175,43.0,43,43,low
1657104708164,167.0,167,167,high
1655931909365,23.0,23,23,low
1658635312532,147.0,147,147,medium
1656419103710,239.0,239,239,high
1656359246005,239.0,239,239,high
1656084606932,36.0,36,36,low
1656171439950,13.0,13,13,low
1656228986228,169.0,169,169,high
1656394059761,83.0,83,83,medium
1657254818837,7.0,7,7,low
1656027759376,50.0,50,50,medium
1655966631241,111.0,111,111,medium
1655984637953,23.0,23,23,low
1656356187021,6.0,6,6,low
1655992516144,87.0,87,87,medium
1659138230798,43.0,43,43,low
1655977626465,15.0,15,15,low
1656355577165,92.0,92,92,medium
1657151593165,187.0,187,187,high
1658434033777,7.0,7,7,low
1657367048399,7.0,7,7,low
1658472225164,15.0,15,15,low
1656160433903,139.0,139,139,medium
1656393233905,38.0,38,38,low
1656573103683,7.0,7,7,low
1656421280384,28.0,28,28,low
1656358510481,116.0,116,116,medium
1657110457984,58.0,58,58,medium
1657235968871,7.0,7,7,low
1656376512391,127.0,127,127,medium
1656064623889,40.0,40,40,low
1656319940833,5.0,5,5,low
1656380011154,126.0,126,126,medium
1657153207137,18.0,18,18,low
1656073441346,112.0,112,112,medium
1656324609929,80.0,80,80,medium
1656498717364,92.0,92,92,medium
1656498612337,36.0,36,36,low
1656507663502,151.0,151,151,high
1656102303856,348.0,348,348,high
1657340613634,187.0,187,187,high
1656595974103,27.0,27,27,low
1656612697896,6.0,6,6,low
1658811804233,7.0,7,7,low
1655942489238,92.0,92,92,medium
1657105838536,105.0,105,105,medium
1655974299505,75.0,75,75,medium
1657402033474,257.0,257,257,high
1656326472828,87.0,87,87,medium
1656396035546,10.0,10,10,low
1657212783611,7.0,7,7,low
1656161787278,125.0,125,125,medium
1655983387868,104.0,104,104,medium
1658413141426,7.0,7,7,low
1656043459866,30.0,30,30,low
1656181185704,216.0,216,216,high
1656347733556,76.0,76,76,medium
1656563721157,340.0,340,340,high
1656252480966,6.0,6,6,low
1655952963755,61.0,61,61,medium
1657435430313,257.0,257,257,high
1659017599254,187.0,187,187,high
1656295055576,18.0,18,18,low
1655937873140,21.0,21,21,low
1656388103355,17.0,17,17,low
1658450574662,43.0,43,43,low
1658501177824,7.0,7,7,low
1656543380426,340.0,340,340,high
1656190064553,67.0,67,67,medium
1656002928657,198.0,198,198,high
1656106013142,111.0,111,111,medium
1657113473402,6.0,6,6,low
1656281328449,29.0,29,29,low
1657305991511,43.0,43,43,low
1655933765778,27.0,27,27,low
1656000035150,67.0,67,67,medium
1657189632871,43.0,43,43,low
1657206759214,7.0,7,7,low
1657253856628,7.0,7,7,low
1657162444606,7.0,7,7,low
1657276098444,7.0,7,7,low
1656593310094,72.0,72,72,medium
1656610857458,102.0,102,102,medium
1656088208588,102.0,102,102,medium
1656146788865,107.0,107,107,medium
1657210759734,59.0,59,59,medium
1656181043628,21.0,21,21,low
1655946142574,28.0,28,28,low
1659785600559,187.0,187,187,high
1655988805059,100.0,100,100,medium
1655999632153,43.0,43,43,low
1659366373569,187.0,187,187,high
1656132288436,119.0,119,119,medium
1656433229212,28.0,28,28,low
1656338852351,111.0,111,111,medium
1656497582643,57.0,57,57,medium
1657174447420,36.0,36,36,low
1656223097950,12.0,12,12,low
1659166309077,7.0,7,7,low
1656138738232,60.0,60,60,medium
1656218079345,7.0,7,7,low
1657250245458,7.0,7,7,low
1656090531681,256.0,256,256,high
1658539593036,7.0,7,7,low
1656517876418,30.0,30,30,low
1656615016688,57.0,57,57,medium
1656235077028,59.0,59,59,medium
1656371574010,7.0,7,7,low
1658685059214,7.0,7,7,low
1656164989032,175.0,175,175,high
1657101598619,79.0,79,79,medium
1656249931308,8.0,8,8,low
1656087852833,244.0,244,244,high
1656378451648,65.0,65,65,medium
1656611777288,57.0,57,57,medium
1656355503559,71.0,71,71,medium
1655954526134,41.0,41,41,low
1656581698110,8.0,8,8,low
1657462277767,43.0,43,43,low
1658398626020,7.0,7,7,low
1656349952925,10.0,10,10,low
1656264873611,180.0,180,180,high
1658409186698,187.0,187,187,high
1657191611987,30.0,30,30,low
1655954754641,116.0,116,116,medium
1658274223878,118.0,118,118,medium
1656599945028,131.0,131,131,medium
1656277079900,170.0,170,170,high
1658439892198,43.0,43,43,low
1658517724658,257.0,257,257,high
1656537387907,23.0,23,23,low
1657088453468,11.0,11,11,low
1656295686960,180.0,180,180,high
1656314096499,25.0,25,25,low
1656354544878,124.0,124,124,medium
1656165352492,24.0,24,24,low
1655997445998,13.0,13,13,low
1656542616303,189.0,189,189,high
1656290986746,100.0,100,100,medium
1656140962933,27.0,27,27,low
1657365239561,187.0,187,187,high
1658358751285,43.0,43,43,low
1656076898363,119.0,119,119,medium
1656104418750,34.0,34,34,low
1656303892634,137.0,137,137,medium
1656363012843,30.0,30,30,low
1658654868834,7.0,7,7,low
1656383144754,76.0,76,76,medium
1656234643550,156.0,156,156,high
1656165101151,57.0,57,57,medium
1655997577722,7.0,7,7,low
1656114611821,19.0,19,19,low
1656393628272,116.0,116,116,medium
1656383507021,265.0,265,265,high
1656200962491,10.0,10,10,low
1657295852170,7.0,7,7,low
1656133840533,155.0,155,155,high
1656082631798,25.0,25,25,low
1656159946556,51.0,51,51,medium
1656005902831,20.0,20,20,low
1656488060084,16.0,16,16,low
1658600315775,187.0,187,187,high
1656274377250,195.25,193,196,high
1657293510191,30.0,30,30,low
1656393964139,10.0,10,10,low
1655913482552,99.0,99,99,medium
1656388696153,11.0,11,11,low
1656243998644,494.0,494,494,high
1656074305425,25.0,25,25,low
1657115858067,7.0,7,7,low
1656119908533,290.0,290,290,high
1656002973858,97.0,97,97,medium
1656233624674,13.0,13,13,low
1656415531861,80.0,80,80,medium
1657259724811,7.0,7,7,low
1656098260110,8.0,8,8,low
1655969615552,195.0,195,195,high
1657173417408,214.0,214,214,high
1658412448297,7.0,7,7,low
1655930725966,119.0,119,119,medium
1657119496351,49.0,49,49,low
1656238633082,348.0,348,348,high
1656009530699,39.0,39,39,low
1655967617428,23.0,23,23,low
1657156224816,7.0,7,7,low
1656141984749,38.0,38,38,low
1657157639870,7.0,7,7,low
1656202604441,62.0,62,62,medium
1656014745746,6.0,6,6,low
1656152287000,23.0,23,23,low
1656262244438,26.0,26,26,low
1655993633427,9.0,9,9,low
1657129158771,20.0,20,20,low
1657102889094,141.0,141,141,medium
1655982091512,105.0,105,105,medium
1655954763517,109.0,109,109,medium
1655969105405,63.0,63,63,medium
1658700054626,40.0,40,40,low
1656106839222,17.0,17,17,low
1656124943017,13.0,13,13,low
1657097975564,107.0,107,107,medium
1656039568054,38.0,38,38,low
1656275535391,227.0,227,227,high
1656016595677,13.0,13,13,low
1655965633672,147.0,147,147,medium
1656530763078,86.0,86,86,medium
1656326314287,35.0,35,35,low
1658271404385,212.0,212,212,high
1656165439398,23.0,23,23,low
1657171687851,7.0,7,7,low
1658301937975,7.0,7,7,low
1656138350399,112.0,112,112,medium
1656551515576,78.0,78,78,medium
1658364917607,187.0,187,187,high
1657137573396,7.0,7,7,low
1655997240576,71.0,71,71,medium
1656536943517,20.0,20,20,low
1656575430791,9.0,9,9,low
1656331623929,116.0,116,116,medium
1656300079344,86.0,86,86,medium
1656214329938,105.0,105,105,medium
1656580754453,179.0,179,179,high
1656361573825,6.0,6,6,low
1656035423386,36.0,36,36,low
1656037573821,166.0,166,166,high
1656306912703,17.0,17,17,low
1656328306205,189.0,189,189,high
1656250016598,72.0,72,72,medium
1656029245473,66.0,66,66,medium
1656192296682,171.0,171,171,high
1657200677548,7.0,7,7,low
1656232407809,290.0,290,290,high
1655952361694,155.0,155,155,high
1656315287863,304.0,304,304,high
1658394330855,7.0,7,7,low
1656068151497,20.0,20,20,low
1655993790143,113.0,113,113,medium
1656005915229,140.0,140,140,medium
1658331984720,7.0,7,7,low
1657376864721,8.0,8,8,low
1656285744381,13.0,13,13,low
1658367939767,187.0,187,187,high
1656532691645,15.0,15,15,low
1658797585691,257.0,257,257,high
1656535876779,119.0,119,119,medium
1656401583228,154.0,154,154,high
1657176204076,63.0,63,63,medium
1657118124280,64.0,64,64,medium
1656571637117,52.0,52,52,medium
1655971862233,262.0,262,262,high
1658373592101,187.0,187,187,high
1656080593084,80.0,80,80,medium
1656127974848,8.0,8,8,low
1657150861429,43.0,43,43,low
1656013680642,35.0,35,35,low
1655968957146,217.5,215,225,high
1658962086665,7.0,7,7,low
1658280371510,43.0,43,43,low
